FECHA,PRECIP,EVAP,TMAX,TMIN,clas
26/03/2018,0,NULO,30.1,13.4,No
27/03/2018,0,5.67,29.2,14.5,No
28/03/2018,0,7.48,28.8,13.5,No
29/03/2018,0,9.74,28.3,12.6,No
30/03/2018,0,NULO,22.9,11.5,No
31/03/2018,0,4.87,24.3,8.5,No
01/04/2018,0,NULO,27.9,10.4,No
02/04/2018,0,6.23,27.1,12.5,No
03/04/2018,0,7.95,27.5,15.7,No
04/04/2018,8.2,6.07,27.3,12.6,Si
05/04/2018,1.3,7.19,27.1,12.7,Si
06/04/2018,3,5.32,24.6,13.5,Si
07/04/2018,0,NULO,26.5,11,No
08/04/2018,0,NULO,28.5,12.5,No
09/04/2018,0,NULO,28.2,16.5,No
10/04/2018,0.4,6.07,25.6,11.6,Si
11/04/2018,1.9,6.36,23.5,11,Si
12/04/2018,2.5,4.31,25.1,13,Si
13/04/2018,0,7.67,27,12.5,No
14/04/2018,0,NULO,NULO,13.4,No
15/04/2018,0,NULO,26.5,11,No
16/04/2018,0,NULO,26.5,10.5,No
17/04/2018,0,8.32,27.8,14.1,No
18/04/2018,0,8.35,28,13.5,No
19/04/2018,0,9.49,28,14.2,No
20/04/2018,0,4.09,27.3,11,No
21/04/2018,1.3,NULO,29.4,13.8,Si
22/04/2018,0,4.84,29.9,13.5,No
23/04/2018,0,NULO,26.4,14.1,No
24/04/2018,0.8,3.1,24.7,14.5,Si
25/04/2018,0.2,NULO,24.4,12.4,Si
26/04/2018,0.7,NULO,26.1,13,Si
27/04/2018,0,NULO,27.5,13,No
28/04/2018,0.3,NULO,27,13,Si
29/04/2018,0,NULO,27.6,13,No
30/04/2018,1.1,NULO,26.3,13.5,Si
01/05/2018,10,NULO,27.1,12.5,Si
02/05/2018,0,3.78,24.6,12.5,No
03/05/2018,0,4.18,28.6,13,No
04/05/2018,28,5.5,28.1,14.5,Si
05/05/2018,0,NULO,24.1,13.2,No
06/05/2018,1.1,3.37,25,12.5,Si
07/05/2018,0,NULO,22.6,13,No
08/05/2018,7.6,2.37,18.3,13,Si
09/05/2018,0,2.01,24.6,12,No
10/05/2018,0,6.79,26.1,12.5,No
11/05/2018,4.7,7.62,26.9,12.3,Si
12/05/2018,13.8,5.08,28.6,12.6,Si
13/05/2018,3.3,8.15,28.8,13.4,Si
14/05/2018,0,NULO,27.5,14,No
15/05/2018,0,8.62,28.6,13.5,No
16/05/2018,0,9.5,28,14,No
17/05/2018,0,9.01,27,14.5,No
18/05/2018,0,NULO,29.5,14.5,No
19/05/2018,2.9,12.47,31.1,16.9,Si
20/05/2018,5.1,6.17,30.2,14.5,Si
21/05/2018,0.1,NULO,26.6,14.2,Si
22/05/2018,5.3,6.23,27.8,12.5,Si
23/05/2018,0,6.67,28.3,13,No
24/05/2018,0,7.71,28.1,13.5,No
25/05/2018,0,8.14,27.4,14,No
26/05/2018,0,NULO,27.2,13.4,No
27/05/2018,0,8.03,29.2,12.8,No
28/05/2018,0,NULO,29.6,14.5,No
29/05/2018,0,10.86,30.6,15.4,No
30/05/2018,0,11.04,31.7,15.5,No
31/05/2018,0,11.8,32.6,15.5,No
01/06/2018,0,NULO,29.7,14.5,No
02/06/2018,0,11.12,27.5,15.4,No
03/06/2018,0,8.51,26.8,13.5,No
04/06/2018,0.4,7.87,29.1,12.6,Si
05/06/2018,0,8.25,29.5,13.5,No
06/06/2018,0.3,7.97,29.9,16.3,Si
07/06/2018,0.6,5.72,28.4,14.5,Si
08/06/2018,0,9.23,27.9,14.2,No
09/06/2018,2.7,NULO,25.6,14.5,Si
10/06/2018,0.1,3.9,29.2,13.7,Si
11/06/2018,0,NULO,29.9,15.5,No
12/06/2018,0.5,6.51,24.3,15.2,Si
13/06/2018,24,0.31,21.4,13.5,Si
14/06/2018,13.4,-0.02,20.8,14,Si
15/06/2018,16.7,5.8,23.6,13.5,Si
16/06/2018,6.3,1.95,27.1,14.3,Si
17/06/2018,4.9,-0.73,26.5,13.5,Si
18/06/2018,3.9,NULO,21.4,13.5,Si
19/06/2018,12.2,-0.66,25,12.8,Si
20/06/2018,0,5.75,23.5,13.4,No
21/06/2018,0,4.9,NULO,14.5,No
01/07/2018,0,NULO,26.9,12.5,No
02/07/2018,0,NULO,26.2,13.8,No
03/07/2018,2,5.09,24.9,13.5,Si
04/07/2018,1,3.87,26.1,14.5,Si
05/07/2018,0,5.31,26.1,13.6,No
06/07/2018,0,9.78,23.4,12.2,No
07/07/2018,0,NULO,25.7,13,No
08/07/2018,0.5,NULO,24.6,14.4,Si
09/07/2018,2.5,NULO,25.1,11.5,Si
10/07/2018,11.4,1.86,24.2,12.3,Si
11/07/2018,9.5,3.84,24,11.5,Si
12/07/2018,9.3,3.27,23.7,11.9,Si
13/07/2018,0,5.37,25.1,12.5,No
14/07/2018,13.4,NULO,25,12.2,Si
15/07/2018,5.3,2.16,25.8,12.5,Si
16/07/2018,0,NULO,25.6,14,No
17/07/2018,0.4,4.85,26,13.5,Si
18/07/2018,1,NULO,26.9,12.4,Si
19/07/2018,2.3,5.45,26.1,12.5,Si
20/07/2018,0,8.27,25.2,14.5,No
21/07/2018,4,4.6,26.3,12.9,Si
22/07/2018,0,6.12,28.5,13,No
23/07/2018,0,NULO,29.5,14.5,No
24/07/2018,0.6,NULO,28.9,15.5,Si
25/07/2018,6.4,9.21,27.1,13.5,Si
26/07/2018,0,7.07,28.7,14.3,No
27/07/2018,2.8,5.62,27.6,12.8,Si
28/07/2018,5.3,4.19,27.5,13.4,Si
29/07/2018,1.7,4.95,27.1,12.5,Si
30/07/2018,0.1,NULO,27.5,13.2,Si
31/07/2018,0,6.63,26.5,13.5,No
01/08/2018,0.4,NULO,25.8,13.8,Si
02/08/2018,0,6.84,23.9,13.5,No
03/08/2018,0,7.05,23.1,14.3,No
04/08/2018,26.4,1.04,21.4,13.5,Si
05/08/2018,7.9,1.38,24.4,12.9,Si
06/08/2018,46.3,NULO,24.9,12.5,Si
07/08/2018,7.6,4.44,25.2,12.4,Si
08/08/2018,5.2,3.95,25.1,13,Si
09/08/2018,1.8,6.16,23.6,13,Si
10/08/2018,14.9,3.07,25.4,12.5,Si
11/08/2018,8,3.63,25.5,13.8,Si
12/08/2018,4.4,1.65,22,13.5,Si
13/08/2018,6.6,NULO,25.3,13.8,Si
14/08/2018,8.8,3.39,25.4,10.5,Si
15/08/2018,0,4.21,24,14.2,No
16/08/2018,4.6,1.32,25.7,12.5,Si
17/08/2018,7.3,5.15,25.9,12,Si
18/08/2018,5.1,6.95,25.6,11.5,Si
19/08/2018,0.4,2.81,27.2,14.1,Si
20/08/2018,0,NULO,25.1,12.6,No
21/08/2018,4.6,6.5,22.9,14,Si
22/08/2018,1.3,4.65,24.7,13,Si
23/08/2018,8.2,4.69,25,12.9,Si
24/08/2018,0,4.18,25.4,12.5,No
25/08/2018,11.4,6.16,26.9,13.1,Si
26/08/2018,6.1,4.4,23.5,12.5,Si
27/08/2018,0.7,NULO,25.6,13.3,Si
28/08/2018,2,2.35,23.4,13,Si
29/08/2018,5.5,1.13,24,13.5,Si
30/08/2018,9.1,1.59,25.7,13,Si
31/08/2018,36.2,7.61,25.8,13,Si
01/09/2018,9.7,NULO,26.1,12.5,Si
02/09/2018,0,5.33,26,14.5,No
03/09/2018,18.4,NULO,26.4,12.5,Si
04/09/2018,0,5.59,27.3,14.2,No
05/09/2018,0,5.04,24.8,13.5,No
06/09/2018,3.7,4.29,25,13.4,Si
07/09/2018,0.1,2.75,26.2,13.5,Si
08/09/2018,0,5.07,25.5,13.7,No
09/09/2018,0,3.67,26.5,12.5,No
10/09/2018,10.2,NULO,27.3,14.5,Si
11/09/2018,0,4.58,25.4,14,No
12/09/2018,11.8,2.38,25.5,14.2,Si
13/09/2018,19.7,3.56,23.4,13.5,Si
14/09/2018,5.7,3.29,24.6,13.3,Si
15/09/2018,0,4.36,26.6,15,No
16/09/2018,10.7,3.41,24,13.8,Si
17/09/2018,5.5,NULO,23.4,13.5,Si
18/09/2018,0,1.98,23.8,13.4,No
19/09/2018,0,4.7,26,13.2,No
20/09/2018,6.3,6.02,26.5,14.5,Si
21/09/2018,2.3,4.64,27.5,13.5,Si
22/09/2018,6.1,5.68,26.7,14.5,Si
23/09/2018,12.1,4.95,26.5,14,Si
24/09/2018,22.3,NULO,26.1,11.9,Si
25/09/2018,8.7,11.14,26.6,13.54,Si
26/09/2018,1.1,4.1,26,13.5,Si
27/09/2018,25.2,5.69,24.9,11.5,Si
28/09/2018,11.6,5.6,23.9,12.8,Si
29/09/2018,0,2.98,23.4,12.2,No
30/09/2018,1.9,5.39,27.5,13.5,Si
01/10/2018,1.2,NULO,23,13.1,Si
02/10/2018,0,NULO,22.6,11.5,No
03/10/2018,0,4.02,22.3,13.5,No
04/10/2018,0.3,NULO,24.5,13.6,Si
05/10/2018,10.9,4.68,27.1,12.2,Si
06/10/2018,6.2,7.16,24,12.1,Si
07/10/2018,0.5,NULO,23.4,13,Si
08/10/2018,0,NULO,23.8,13.4,No
09/10/2018,0,6.99,26.1,12.7,No
10/10/2018,17.1,5.72,25,14.2,Si
11/10/2018,5.8,NULO,23.9,14.3,Si
12/10/2018,4.4,2.2,25.2,14.5,Si
13/10/2018,0.2,4.51,23.8,13.5,Si
14/10/2018,0,4.62,27,13.7,No
15/10/2018,0,4.86,26.5,14,No
16/10/2018,0,1.42,24.7,14.4,No
17/10/2018,7.4,2.6,19,12.5,Si
18/10/2018,0,1.87,19.5,12.5,No
19/10/2018,0,2.59,22.4,12.6,No
20/10/2018,2.9,NULO,22.2,12.5,Si
21/10/2018,0.9,NULO,18,13.3,Si
22/10/2018,1.7,NULO,24.6,12.5,Si
23/10/2018,0,3.85,26.2,11,No
24/10/2018,0,5.56,26.6,10.5,No
25/10/2018,0,5.86,26.6,13,No
26/10/2018,0,4.3,26.4,13.5,No
27/10/2018,0.4,3.89,21.9,13.9,Si
28/10/2018,0,3.8,21.8,12.4,No
29/10/2018,0,3.83,23,12.8,No
30/10/2018,2.1,3.19,24.2,12.3,Si
31/10/2018,0,4.05,24.9,12,No
01/11/2018,0.8,3.21,24.1,12,Si
02/11/2018,3.8,1.88,21.4,12.6,Si
03/11/2018,3.7,3.74,21.5,11.5,Si
04/11/2018,6.2,NULO,18,11.5,Si
05/11/2018,0,NULO,24.3,11.8,No
06/11/2018,0,-1.86,26.8,10.5,No
07/11/2018,0,4.13,25.8,13.5,No
08/11/2018,0,5.23,26.3,11.6,No
09/11/2018,0,6.77,25.6,12.5,No
10/11/2018,0,6.88,24.7,11.5,No
11/11/2018,0,2.48,24.5,13.1,No
12/11/2018,0,3.41,25.5,11.5,No
13/11/2018,0.1,3.13,22.6,11,Si
14/11/2018,5.4,4.4,10.2,4,Si
15/11/2018,11.6,-3.3,21.1,7.5,Si
16/11/2018,0,3.74,22.2,5.6,No
17/11/2018,0,3.03,23.7,7.6,No
18/11/2018,0,NULO,21.5,8.6,No
19/11/2018,0,NULO,25.5,6.5,No
20/11/2018,0,3.48,25.6,8.5,No
21/11/2018,0,4.28,24.1,8.5,No
22/11/2018,0,5.23,25.7,10.2,No
23/11/2018,0,4.62,25.6,10.5,No
24/11/2018,0,2.86,25.6,10.5,No
25/11/2018,0,5.65,27.8,13.3,No
26/11/2018,0,NULO,22.2,10.5,No
27/11/2018,0,3.08,NULO,9.5,No
01/12/2018,0,2.7,26.6,10.6,No
02/12/2018,0,6.22,26.8,9.5,No
03/12/2018,0,4.29,26.1,10.4,No
04/12/2018,0,5.67,24.8,10.2,No
05/12/2018,14.7,3.68,19.6,11.5,Si
06/12/2018,0,2.75,23.1,9,No
07/12/2018,0.1,4.23,25,11.6,Si
08/12/2018,0,3.14,25.9,9.6,No
09/12/2018,0,5.94,22.6,10.2,No
10/12/2018,0,4.73,21.1,11,No
11/12/2018,0,4.58,20.2,8,No
12/12/2018,0,2.09,20.6,7.6,No
13/12/2018,0,2.97,21.5,10,No
14/12/2018,0,3.85,22.6,9,No
15/12/2018,0,5.14,19.4,6.4,No
16/12/2018,0,2.78,22.8,6,No
17/12/2018,0,3.74,22.6,6.6,No
18/12/2018,0,3.63,24.6,7.5,No
19/12/2018,0,2.86,21.6,11,No
20/12/2018,0,6.69,20.7,5.5,No
21/12/2018,0,4.13,21.3,3.6,No
22/12/2018,0,5.72,22.3,4.8,No
23/12/2018,0,2.81,22.7,5.5,No
24/12/2018,0,3.8,22.9,4.8,No
25/12/2018,0,NULO,22.6,7.9,No
26/12/2018,0,2.81,21.7,7.6,No
27/12/2018,0,3.85,24.6,8.6,No
28/12/2018,0,4.29,23,7.5,No
29/12/2018,0,1.87,26.7,7.6,No
30/12/2018,0,4.01,22.7,8.5,No
31/12/2018,0,6.06,24.5,9.5,No
01/01/2019,0,NULO,24.9,8.4,No
02/01/2019,0,4.15,22.2,7.2,No
03/01/2019,0,5.15,23.5,7,No
04/01/2019,0,2.93,24,7.5,No
05/01/2019,0,4.43,24.4,8.6,No
06/01/2019,0,5.17,24.4,10.3,No
07/01/2019,0,3.96,23.5,9.5,No
08/01/2019,0,6.37,23.7,7,No
09/01/2019,0,6.88,21.1,6,No
10/01/2019,0,1.65,22.5,9.2,No
11/01/2019,0,3.08,24,8.8,No
12/01/2019,0,6.27,21,11.6,No
13/01/2019,0,4.32,19.1,11.3,No
14/01/2019,2.2,1.76,20.5,9.5,Si
15/01/2019,0,4.63,21,7.5,No
16/01/2019,0,3.53,21.6,9.8,No
17/01/2019,0,3.01,21,10.6,No
18/01/2019,0,4.26,22.9,10,No
19/01/2019,0,3.28,21.6,9.2,No
20/01/2019,0,3.93,23,8.5,No
21/01/2019,0,5.91,25,6.4,No
22/01/2019,0,4.41,25.4,6.8,No
23/01/2019,0,5.23,25.3,9.2,No
24/01/2019,0,5.72,26,10,No
25/01/2019,0,5.87,26.6,9.5,No
26/01/2019,0,NULO,25,10,No
27/01/2019,0,NULO,20,9.6,No
28/01/2019,0,5.6,24.2,7.2,No
29/01/2019,0,5.18,23.9,7.6,No
30/01/2019,0,6.11,23.5,7.8,No
31/01/2019,0,NULO,24.1,7.5,No
01/02/2019,0,NULO,24.6,8,No
02/02/2019,0,10.18,24.9,7.8,No
03/02/2019,0,1.27,27.3,10.2,No
04/02/2019,0,3.46,27.4,10.5,No
05/02/2019,0,6.66,27.2,11,No
06/02/2019,0,5.66,28.5,11.5,No
07/02/2019,0,5.5,27.7,11.8,No
08/02/2019,0,7.45,19.4,10.6,No
09/02/2019,0,5.42,23.5,9.5,No
10/02/2019,0,3.01,25.5,9.3,No
11/02/2019,0,4.2,25.9,11.6,No
12/02/2019,0,6.89,21.6,11.6,No
13/02/2019,0.4,4.84,20.7,8.7,Si
14/02/2019,0.6,1.87,0,10.5,Si
01/03/2019,0,6.27,29.1,13,No
02/03/2019,0,6.27,29.6,14,No
03/03/2019,0,6.95,30.4,13.6,No
04/03/2019,0,7.23,29.3,14,No
05/03/2019,0,5.75,29.4,12.6,No
06/03/2019,7.3,5.06,27.6,11.5,Si
07/03/2019,0,7.15,29.7,13,No
08/03/2019,0.4,7.04,28.2,13.6,Si
09/03/2019,0,6.6,29.1,15,No
10/03/2019,0,6.38,31.6,15.5,No
11/03/2019,0,NULO,31.4,15,No
12/03/2019,0,7.56,30.4,13,No
13/03/2019,0,7.94,29.9,12.6,No
14/03/2019,0,9.47,29.9,14,No
15/03/2019,0,6.2,28.2,12.6,No
16/03/2019,0,5.72,25.6,10.6,No
17/03/2019,0,5.94,25.6,13.2,No
18/03/2019,0.4,4.51,25.7,11.4,Si
19/03/2019,0,5.83,25.5,9,No
20/03/2019,0,6.77,26.7,10,No
21/03/2019,0,6.44,25.3,9.6,No
22/03/2019,0,5.72,25.6,10.5,No
23/03/2019,0,6.17,26.5,11,No
24/03/2019,0,7.48,27.1,11.3,No
25/03/2019,0,8.25,27.6,11.6,No
26/03/2019,0,16.28,26.4,8.6,No
27/03/2019,0,3.3,26.4,9,No
28/03/2019,0,8.36,26.9,9.5,No
29/03/2019,0,6.95,28.8,11.4,No
30/03/2019,0,8.25,29.7,13.8,No
31/03/2019,0,8.49,27.9,14,No
01/04/2019,0,7.57,26.4,13.5,No
02/04/2019,0,5.78,27,13,No
03/04/2019,0,5.59,27.5,12.8,No
04/04/2019,0,8.8,27.6,13.5,No
05/04/2019,0.3,5.72,25.6,14.8,Si
06/04/2019,0.1,5.33,25.4,14,Si
07/04/2019,0,NULO,27.8,13,No
08/04/2019,0,NULO,25,13,No
09/04/2019,3.4,7.05,23.6,10.4,Si
10/04/2019,0,5.48,28.6,11.5,No
11/04/2019,0,9.55,28.5,14.8,No
12/04/2019,0,8.36,28.2,12.5,No
13/04/2019,0,9.81,29.1,13.2,No
14/04/2019,0,10.51,29.7,12.8,No
15/04/2019,0,NULO,30.6,12.5,No
16/04/2019,0,7.22,30.6,14.6,No
17/04/2019,0,8.75,31.6,15.6,No
18/04/2019,0,7.37,32.1,17.6,No
19/04/2019,0,11.55,25,10.6,No
20/04/2019,0,NULO,27.1,11.4,No
21/04/2019,0,9.61,31,13.9,No
22/04/2019,0,7.44,29.8,15.6,No
23/04/2019,0,7.81,30,15,No
24/04/2019,0,NULO,29,15,No
25/04/2019,0,NULO,30.8,14,No
26/04/2019,0,NULO,0,13.8,No
27/04/2019,0.5,NULO,28.9,13.4,Si
28/04/2019,0,8.04,28.6,15.7,No
29/04/2019,0.3,5.2,28.9,16,Si
30/04/2019,1.4,3.81,29.4,13,Si
01/05/2019,0,NULO,29.9,13,No
02/05/2019,0.6,5.45,29.6,14,Si
03/05/2019,0,9.86,28.1,14,No
04/05/2019,0,5.72,29,16,No
05/05/2019,0,NULO,27.6,10.2,No
06/05/2019,0,NULO,28.6,13,No
07/05/2019,0,13.08,30.5,13.5,No
08/05/2019,0,9.41,29.5,15,No
09/05/2019,0,11.83,28.7,14.5,No
10/05/2019,0,11.22,31,15,No
11/05/2019,0,9.66,30.5,15.5,No
12/05/2019,0,7.94,30.5,14.8,No
13/05/2019,0,7.55,29.9,16,No
14/05/2019,0,8.92,31.7,14.5,No
15/05/2019,0,8.69,30.6,15.5,No
16/05/2019,0.5,6.05,27.4,14.5,Si
17/05/2019,2.8,3.41,26.3,14.5,Si
18/05/2019,0.1,4.62,30.2,13.6,Si
19/05/2019,0,6.57,31,14.2,No
20/05/2019,0,7.07,30.1,16.5,No
21/05/2019,0,8.48,31,16.6,No
22/05/2019,3.9,8.25,31.2,14.5,Si
23/05/2019,0.3,4.34,30.1,16,Si
24/05/2019,0,11.11,28,15.5,No
25/05/2019,0,7.31,29.1,15,No
26/05/2019,1.1,NULO,0,0,Si
01/06/2019,5.3,NULO,26.2,15.2,Si
02/06/2019,5,-0.33,22.3,14.8,Si
03/06/2019,0,3.36,22.8,14.5,No
04/06/2019,0,2.92,25.4,15.5,No
05/06/2019,0.8,3.66,25,14.6,Si
06/06/2019,35,0.57,27,14.4,Si
07/06/2019,4.1,-11.47,27.4,13.6,Si
08/06/2019,5.5,3.41,29,13.5,Si
09/06/2019,0.4,5.43,29.2,15.3,Si
10/06/2019,0,12.06,26.2,13.6,No
11/06/2019,0,NULO,25.1,14.7,No
12/06/2019,0,-10.56,26.6,14,No
13/06/2019,0,10.67,24,15,No
14/06/2019,13,3.96,26,14,Si
15/06/2019,0,3.19,28.1,14.5,No
16/06/2019,0,9.13,29.5,16.1,No
17/06/2019,0,7.15,30.2,16.5,No
18/06/2019,0,NULO,30.4,15.8,No
19/06/2019,1.7,NULO,28.4,15.8,Si
20/06/2019,0,5.76,29.8,15,No
21/06/2019,1,5.39,30.9,16,Si
22/06/2019,0,7.04,27.4,15.5,No
23/06/2019,0,5.6,27,16,No
24/06/2019,31.5,NULO,22.6,14.6,Si
25/06/2019,4.6,3.24,23.1,14,Si
26/06/2019,6,3.3,27.2,14.6,Si
27/06/2019,8.7,3.52,25.2,14,Si
28/06/2019,1.8,6.16,25.8,12.5,Si
29/06/2019,3.6,6.6,24,11.9,Si
30/06/2019,2.7,3.63,24.9,10.9,Si
01/07/2019,0.9,NULO,24.5,13.6,Si
02/07/2019,0,3.68,23.1,13.5,No
03/07/2019,7.8,2.64,23.7,12.5,Si
04/07/2019,0,3.63,26,13.8,No
05/07/2019,10.8,7.48,28.3,13.6,Si
06/07/2019,0,6.98,26.4,13.9,No
07/07/2019,9.1,5.66,27.6,13,Si
08/07/2019,0,NULO,26.3,13,No
09/07/2019,8,4.22,27.4,12.5,Si
10/07/2019,0,NULO,24.9,14.5,No
11/07/2019,1.6,3.96,25,14,Si
12/07/2019,24.1,2.74,23.4,13,Si
13/07/2019,21.5,-0.1,26.4,14,Si
14/07/2019,3.8,6.05,26.5,13.9,Si
15/07/2019,5.9,2.97,27.1,12.6,Si
16/07/2019,2.1,6.48,26.8,14.5,Si
17/07/2019,0.8,NULO,22,13,Si
18/07/2019,0,4.29,26.2,13,No
19/07/2019,24.6,3.28,24.8,12.6,Si
20/07/2019,1.8,4.18,25.6,12.6,Si
21/07/2019,6.4,4.58,26.6,13.4,Si
22/07/2019,0.4,4.33,25.1,12.5,Si
23/07/2019,5.7,4.84,24.5,12.6,Si
24/07/2019,13.8,4.62,23.5,13,Si
25/07/2019,5.8,1.54,21,13.5,Si
26/07/2019,15.4,NULO,21.5,12.5,Si
27/07/2019,18.4,-4.51,25.3,12.8,Si
28/07/2019,0,6.05,26.7,11.7,No
29/07/2019,6.4,5.72,24.3,12.5,Si
30/07/2019,2.4,3.85,25.5,12.5,Si
31/07/2019,0.2,6.16,25.2,13,Si
01/08/2019,10.7,NULO,26.4,12.6,Si
02/08/2019,0,7.98,25.2,13.5,No
03/08/2019,0,NULO,26.6,13,No
04/08/2019,0,11.28,26.2,15,No
05/08/2019,1.4,3.96,25.2,15.5,Si
06/08/2019,16.8,2.64,25.6,13.6,Si
07/08/2019,0.2,4.4,23,13.5,Si
08/08/2019,17.9,5.5,27.7,12.6,Si
09/08/2019,0,6.49,27,14.5,No
10/08/2019,1.4,4.51,26.6,14.5,Si
11/08/2019,10,5.99,26.6,15.1,Si
12/08/2019,24.5,3.47,26.6,14.5,Si
13/08/2019,3.5,6.49,28.6,13.5,Si
14/08/2019,24.1,4.84,28,12.5,Si
15/08/2019,0.6,NULO,28.3,14.6,Si
16/08/2019,0,8.36,28.6,14,No
17/08/2019,0,6.6,27.9,15.9,No
18/08/2019,0,6.93,27.7,14.9,No
19/08/2019,0,4.95,23.9,15,No
20/08/2019,0,5.61,27.4,11.6,No
21/08/2019,0,5.38,26,12,No
22/08/2019,0,5.31,26.6,14.6,No
23/08/2019,3.4,3.41,27,15.4,Si
24/08/2019,0.2,4.18,27.5,14.5,Si
25/08/2019,0.1,5.17,29.6,14.4,Si
26/08/2019,7.7,3.85,27.6,13.6,Si
27/08/2019,0,5.06,27.6,14.6,No
28/08/2019,0,NULO,27.6,14.5,No
29/08/2019,0,7.98,27,13.5,No
30/08/2019,0,5.61,26.3,12.5,No
31/08/2019,0.8,7.7,27.3,12.6,Si
01/09/2019,0,NULO,26.5,12.9,No
02/09/2019,0,6.71,25.5,13.8,No
03/09/2019,0,6.81,24.9,14.5,No
04/09/2019,0,6.49,25.2,14.6,No
05/09/2019,0,4.4,26.9,15.5,No
06/09/2019,0.8,4.4,24.9,14.6,Si
07/09/2019,0,6.38,24.5,13.5,No
08/09/2019,5.9,3.61,26.1,13.1,Si
09/09/2019,0,38.28,26.5,13.5,No
10/09/2019,0.5,4.95,24.8,14.5,Si
11/09/2019,25,3.85,24.9,13.6,Si
12/09/2019,0.9,4.73,24.5,14,Si
13/09/2019,0.1,4.29,0,13.6,Si
14/09/2019,4.7,NULO,21.8,13.6,Si
15/09/2019,0.2,-2.75,26.5,13.4,Si
16/09/2019,0,NULO,26.6,13,No
17/09/2019,25.7,NULO,29,13.7,Si
18/09/2019,21.4,NULO,24.8,15,Si
19/09/2019,11.4,4.61,24.1,14.3,Si
20/09/2019,1.7,2.33,26.5,13,Si
21/09/2019,12,NULO,26.6,13.5,Si
22/09/2019,0,5.23,25.6,13.8,No
23/09/2019,0,5.06,27.1,12.6,No
24/09/2019,0,8.36,26.8,13.6,No
25/09/2019,19.7,2.53,24.4,14.6,Si
26/09/2019,11.5,3.63,26.6,13.5,Si
27/09/2019,0,6.49,27.3,14,No
28/09/2019,0,5.72,26.4,15,No
29/09/2019,2.1,5.84,21,14.5,Si
30/09/2019,0.4,NULO,24.9,13.5,Si
01/10/2019,0,NULO,26.2,13.3,No
02/10/2019,16.7,NULO,26.2,13,Si
03/10/2019,0,5.83,26.4,13.4,No
04/10/2019,0.7,5.83,25.7,13.6,Si
05/10/2019,0,4.73,25.1,14.5,No
06/10/2019,0,4.82,25.8,13.1,No
07/10/2019,0,8.22,23,12,No
08/10/2019,0,NULO,18.3,12.5,No
09/10/2019,0,3.44,26.4,14,No
10/10/2019,2,3.83,28,15,Si
11/10/2019,0,4.29,26.5,15,No
12/10/2019,0,-7.04,25.1,14.5,No
13/10/2019,0,5.49,27.5,13.2,No
14/10/2019,0,5.51,28.1,13.6,No
15/10/2019,0,6.6,27.6,13.5,No
16/10/2019,0,5.39,20.3,14.6,No
17/10/2019,12.3,0,17,13.5,Si
18/10/2019,4.2,-1.87,24.4,13.6,Si
19/10/2019,0.2,3.19,26.6,13.5,Si
20/10/2019,0,5.07,25.5,14.4,No
21/10/2019,0,6.38,27.6,13.8,No
22/10/2019,0.1,3.56,21.3,13.8,Si
23/10/2019,0,4.85,23.5,13,No
24/10/2019,0,4.35,24.7,13,No
25/10/2019,7,0.33,21.6,13,Si
26/10/2019,4.5,1.76,23.5,13,Si
27/10/2019,1.3,2.36,24.5,12.9,Si
28/10/2019,22,0.95,26.1,13,Si
29/10/2019,9,15.95,26.6,14.5,Si
30/10/2019,8.5,4.41,25,15,Si
31/10/2019,4.3,0.67,20,13,Si
01/11/2019,2,5.93,24.5,11,Si
02/11/2019,0.2,NULO,19.5,11.3,Si
03/11/2019,0,2.69,21,11.9,No
04/11/2019,0,-6.33,24.6,12.2,No
05/11/2019,0,7.34,24.3,11.6,No
06/11/2019,9.8,1.34,24,11.2,Si
07/11/2019,0,6.07,25.7,13,No
08/11/2019,0,5.4,24.9,13.2,No
09/11/2019,0,5.69,24.1,13.5,No
10/11/2019,0,5.72,25.6,10.5,No
11/11/2019,0,3.79,25.3,14,No
12/11/2019,0.3,3.15,23.6,12.3,Si
13/11/2019,0,2.97,22.1,11,No
14/11/2019,0,6.71,24.5,11.5,No
15/11/2019,0,3.63,22.6,10.6,No
16/11/2019,0,3.85,21.9,10.2,No
17/11/2019,0,2.86,24.5,10.9,No
18/11/2019,0,4.35,25.5,11.5,No
19/11/2019,0.3,4.56,24.6,12,Si
20/11/2019,0,4.4,25,12.9,No
21/11/2019,0,2.31,25.4,12.5,No
22/11/2019,0,7.49,26.6,12,No
23/11/2019,0,4.02,25.5,12.4,No
24/11/2019,0,5.9,25.5,11,No
25/11/2019,0,NULO,27.5,11.5,No
26/11/2019,0,NULO,26.5,13.1,No
27/11/2019,0,4.51,27.7,12.6,No
28/11/2019,0,5.72,27.5,11,No
29/11/2019,0,NULO,26.5,12,No
30/11/2019,0,4.29,25.9,13.5,No
01/12/2019,0,5.92,26.2,12.8,No
02/12/2019,0,5.41,23,10.5,No
03/12/2019,0,3.74,24.6,10.5,No
04/12/2019,0,5.89,23.9,10.6,No
05/12/2019,0,5.73,23.9,9.5,No
06/12/2019,0,4.27,25,9.2,No
07/12/2019,0,6.06,23.6,6.5,No
08/12/2019,0,4.93,25.2,8.7,No
09/12/2019,0,3.65,26.5,8.5,No
10/12/2019,0,5.8,26.6,10,No
11/12/2019,0,4.84,22.1,9.6,No
12/12/2019,0,3.63,23.6,8.6,No
13/12/2019,0,4.4,24.3,10.5,No
